id,modelId,benchmarkId,sourceId,score,scoreUnit,provenance,se,nItems,kSamples,benchmarkVersion,graderVersion,evaluationRunId,lineageId,originProvenance,hostSource,protocolId,versionInferred,metadataIncomplete,xCorrect,kTrials,perTaskCounts,uncertaintyType,uncertaintyValue,uncertaintyUnit,nRuns,runValues,costPerTask,latencyS,config,configHash,observationKey,harness,harnessClass,effortTier,toolPolicy,observedOn,url,metadata,supersededBy,createdAt
c67082c5-1bd1-4e0b-bc97-dadd22ad68d6,gpt-oss-120b,lmarena-text-style-controlled,lmarena,1352.448,elo,independent,2.2408767,29955,,,,text_style_control:2026-09-02,lmarena:c783b5da2ecaf308ec9b36af1fc988aff6f0e8ee1c476099975b7886f6f1d455,,lmarena,,false,true,,,,ci95,"[1348.0558500380175,1356.8400862202125]",source,,,,,"{""arena_model"":""gpt-oss-120b""}",c8eff0689efe4c86850e6d620bb58cbfbab6a3b15b97c9e46a62291f57813874,a8ddb1d69b0d6be9ea119b695bbb9aa6d9bcdcd546527f910a2bd7589705da09,,,,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":200,""organization"":""OpenAI"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""gpt-oss-120b"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-06T08:53:19.839Z
8dbbe361-262c-448e-adcc-1537e8143396,kimi-k2-7-code,mcpmark-verified-kimi-reported,vendor-model-cards,81.1,percent,self_report,,,,vendor-unspecified,,,vendor:9506f33b2e6986ecd40e,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""top_p"":0.95,""thinking"":true,""statistic"":""reported_percent"",""temperature"":1,""context_length"":262144,""max_tool_calls"":100,""aci_fit_eligible"":false,""preserve_thinking"":true,""max_tokens_per_step"":32768,""aci_exclusion_reason"":""Display evidence pending registration/review of this exact benchmark condition; do not alias to a different version, metric, subset, or harness."",""reported_run_average"":3}",1472a8aee83160456ebba6765085983551cbb9884c70e5ff418bb22c750d13b2,430fc410152b3670df18e7fceab6ce5e6c54b62aa528046cf1104e410d01e773,Kimi Code CLI,native,,,2026-09-05,https://huggingface.co/moonshotai/Kimi-K2.7-Code,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":""Own model evaluated in Kimi Code CLI. Effort tier is not explicitly a categorical API setting. MLS Lite is 30 official tasks with five-hour exploration budget."",""source_capture"":""work/coverage-swarm/vendors/captures/kimi-k2-7-code.md"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""new_exact_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/moonshotai/Kimi-K2.7-Code""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
14c96d66-09f2-4eb7-96ba-110a691d8e85,glm-5.3-flash,agents-last-exam-zai-reported,vendor-model-cards,26.3,percent,self_report,,,,vendor-unspecified,,,vendor:b38fc12ca5ed45b2b069,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""statistic"":""reported_percent"",""aci_fit_eligible"":false,""reasoning_effort"":""max"",""aci_exclusion_reason"":""Display evidence pending registration/review of this exact benchmark condition; do not alias to a different version, metric, subset, or harness.""}",f03b1fc5dc86b296a17043b1e78b2ed667f80bf314723853644537f06b424acb,79608ec002b544ae5756a6b84232127852de8267bd55b966591d7fc4bc436826,,,max,,2026-09-05,https://huggingface.co/zai-org/GLM-5.3-Flash,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":"""",""source_capture"":""work/coverage-swarm/vendors/captures/glm-5.3-flash-benchmarks.png"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""new_exact_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/zai-org/GLM-5.3-Flash""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
17e77549-8b24-47b1-870d-1956868e16a0,gpt-5.6-sol,gpqa-diamond,vendor-model-cards,94.6,percent,self_report,,,,diamond-198,,,vendor:53526822a5034cf28557,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""statistic"":""reported_accuracy"",""effort_setting"":""not_reported"",""score_selection"":""maximum_across_effort_levels""}",6923916f2cd2bbddd7d68fcc5a7eb61fcecf01f1bb3ae57323fc367063aa20b7,e5bb25f6e5b52296dd6b08e881e70625bd0c0a3c85ff2c0d6eca7c36964ea36a,,,,,2026-09-05,https://openai.com/index/gpt-6-astra/,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":""Page explicitly says evaluation scores are maximum at any effort. Do not label these max effort or default. OSWorld uses offline subset and partial reward; HealthBench is length-adjusted/unclipped. Sol is API/Codex/Work release, Chat variant is different."",""source_capture"":""work/coverage-swarm/vendors/captures/source-table-facts.json"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""existing_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://openai.com/index/gpt-6-astra/""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
468ab715-8dac-4b4f-a93f-17482b97a445,gpt-6-astra,terminal-bench-4.0,tbench,57.88,percent,independent,1.3877552,66,,4.0.0,terminal-bench/terminal-bench@4.0.0,16db8ad5-84aa-4588-b660-1ce68c0d45e2,tbench:16db8ad5-84aa-4588-b660-1ce68c0d45e2,independent,tbench,terminal-bench-4.0-leaderboard,false,false,,5,,ci95,"[55.160000000000004,60.6]",source,5,,7.1227574,2208.5,"{""agent"":""Codex"",""reasoning_effort"":""xhigh""}",5a6689b0f5c734a600b04ac10a7c48992a0149e589e8905fb552d82392befecd,33926d254c1e527d7f5f3c5810ea997599e4340ee8e55ab534730778c74e8fdb,Codex,native,xhigh,terminal-shell,2026-09-03,https://www.tbench.ai/leaderboard/terminal-bench/4.0,"{""pass_at_2"":0.6424,""pass_at_5"":0.697,""coverage_audit"":""2026-09-05-agentic"",""leaderboard_id"":""9f966760-00f1-424e-90f5-c964fb6f6091"",""source_capture"":""terminal.html"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""tbench""},""ci95_half_width"":2.72,""upstream_row_id"":""16db8ad5-84aa-4588-b660-1ce68c0d45e2"",""uncertainty_note"":""Reported CI preserved; success counts retained in metadata so a rounded accuracy is not assigned an invented binomial count."",""reported_n_trials"":330,""audit_candidate_id"":""agentic-e36d119e3b54d2a81c86"",""reported_successes"":191,""aci12_observation_annotation"":{""status"":""annotated"",""version"":""aci-1.2.1"",""protocol_id"":""terminal-bench-4.0-leaderboard"",""evidence_urls"":[""https://www.tbench.ai/leaderboard/terminal-bench/4.0"",""https://www.tbench.ai/news/terminal-bench-4-0""],""applied_fields"":[],""protocol_status"":""applied""}}",,2026-09-05T17:44:52.717Z
72a54154-feec-4a42-99fa-6b0942bcfa87,gemini-3.6-flash,harvey-legal-agent-vals-all-pass,vals,3.333,percent,independent,1.174,,,1-held-out-vals-2026-09-04,vals-harvey-gpt-5.5-medium-sonnet-4.6-two-judge-mean,,vals:hlab:2026-09-04:google/gemini-3.6-flash:overall,independent,vals,,false,true,,,,se,1.174,source,,,1.895602,984.497,"{""top_p"":null,""metric"":""all-criteria-pass-mean-two-judges"",""subset"":""held-out"",""harness"":null,""provider"":""Google"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""network_policy"":""disabled"",""aci_fit_eligible"":false,""reasoning_effort"":""high"",""max_output_tokens"":65536,""aci_exclusion_reason"":""Secondary correlated metric or unresolved source uncertainty unit""}",44abd9f774ebf2bffc7930264c3c6b83d988dad63f18a849a699a22ab8e2445c,594090c6249cc46d9894b3df5d20a512226915e6f2f9df110f9cf81aa7eeb465,Harvey Legal Agent on Vals model-library/Valkyrie,common,high,legal-agent-six-file-shell-tools-no-network,2026-09-04,https://www.vals.ai/benchmarks/hlab,"{""tools"":[""ReadFile"",""EditFile"",""WriteFile"",""Glob"",""Bash"",""Grep""],""skills"":[""docx"",""pptx"",""xlsx""],""source_path"":""benchmarkView.tasks.overall[\""google/gemini-3.6-flash\""]"",""grader_count"":2,""holdout_note"":""Page methodology identifies the reported results as held-out; generic native dataset_type=public describes available benchmark materials, not the evaluated split."",""source_model"":""google/gemini-3.6-flash"",""grader_models"":[""GPT-5.5 (medium)"",""Claude Sonnet 4.6 (unmodified)""],""harness_notes"":""Vals reports upstream PR76 redline bug fix, no changed task instructions or rubric, and model-library/Valkyrie infrastructure changes; exact evaluated commits are not supplied."",""source_runner"":""Vals AI"",""source_capture"":""work/gemini-38-coverage/vals/captures/hlab.html"",""source_updated"":""2026-09-04"",""reported_stderr"":1.174,""reported_stderr_unit"":""percentage-points"",""source_configuration"":{""top_p"":null,""harness"":null,""provider"":""Google"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""reasoning_effort"":""high"",""max_output_tokens"":65536},""uncertainty_definition"":""Source publishes stderr but does not document its sampling unit or formula. Two grading models are not evidence of two independent model runs."",""source_dataset_type_raw"":""public"",""missing_condition_fields"":[""exact evaluated harness commit"",""exact judge model revisions"",""reported stderr sampling unit"",""model repeat count"",""confirmed evaluated task denominator""],""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.vals.ai/benchmarks/hlab""],""applied_fields"":[],""protocol_status"":""missing""},""secondary_criteria_pass_rate"":{""se"":0.437,""score"":84.368,""score_unit"":""percent""}}",,2026-09-06T08:53:19.839Z
3644115c-3886-4d7d-afa5-e409c4083aff,gemini-3.8-flash,minebench-spatial-bt,minebench,1910,elo,independent,10.918591,,,public-arena-2026-09-05,Bradley-Terry public arena; minebench@9fb2d96c858f9250f6052eab5a3eec0554d637f0,public-arena-2026-09-05,minebench:2026-09-05:gemini_3_8_flash,,minebench,,false,true,,,,ci95,21.4,source,,,,,"{""sampling"":""provider-default"",""output_cap"":65536,""thinking_level"":""high"",""aci_fit_eligible"":false,""reasoning_effort"":""high""}",7797578b0f74d1b9b835025e0ebabedcccd90e9cee5e1ea348de43864dd31efd,267697d6747fe050d0853106f1de25c3132b9a2b11c87045ee8e49d191842c34,MineBench voxel-building API,common,high,voxel-execution-no-visual-iteration,2026-09-05,https://minebench.ai/leaderboard,"{""wins"":1335,""draws"":75,""notes"":""Rating is rounded by the upstream public API. Preserve its CI half-width; do not treat 15 prompts or vote counts as independent correctness trials. Observed-only focused capture."",""losses"":424,""both_bad"":14,""source_api"":""https://minebench.ai/api/leaderboard"",""active_prompts"":15,""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""minebench""},""covered_prompts"":15,""configuration_url"":""https://github.com/Ammaar-Alam/minebench/blob/9fb2d96c858f9250f6052eab5a3eec0554d637f0/lib/ai/modelBenchmarkProfiles.ts"",""leaderboard_sha256"":""fd8d9eeeb0c2f7bf205bf4a92c1644feb0261b9f6d52cf6f1146ba769ac59bce"",""reported_model_key"":""gemini_3_8_flash"",""reported_rounded_bounds"":[1888,1931],""reported_ci95_half_width"":21.4,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://minebench.ai/leaderboard""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-06T08:53:19.839Z
5c80e9af-c9bf-45b9-a089-c208537614b8,claude-sonnet-5,lmarena-text-style-controlled,lmarena,1462.3658,elo,independent,2.4206324,31387,,,,text_style_control:2026-09-02,lmarena:fe9bff6c84e1061ddf5d252adb3ce7b8b104e564c93beb4cfa33ad5c3f782c99,,lmarena,,false,true,,,,ci95,"[1457.621404376028,1467.1102834290139]",source,,,,,"{""arena_model"":""claude-sonnet-5-high"",""reasoning_effort"":""high""}",ec7e6b1fd8ba0f3c352ff0b3c80e719be4695387e747d0e51b580f18f56179ee,cf53a64388cd64aeab6bf9941adcc2577177d94e5eaaf1ac819e93e8010ceb2f,,,high,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":48,""organization"":""Anthropic"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""claude-sonnet-5-text"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""effort_rule_id"":""lmarena-explicit-model-effort-suffix"",""protocol_status"":""missing""}}",,2026-09-06T08:53:19.839Z
4e378836-740e-4751-9f23-8bb91371d1e6,claude-fable-5.1,hle-no-tools,scale,46.5,percent,independent,1.0204082,,,,,,,independent,scale,scale-hle-leaderboard-2025,false,true,,,,,,,,,,,"{""evaluation_profile"":""xhigh""}",09f8fb11c91c02f74ecb16581a8b85ee2dc1f62d37a1249cca86666fe3b0d240,133a3e0f83d46311bb58181b5f7de3b6eeb13f3a8cd7f9009fdd7516c0db6cfc,Scale Labs leaderboard,common,xhigh,none,2026-09-03,https://labs.scale.com/leaderboard/humanitys_last_exam,"{""rank"":1,""company"":""anthropic"",""source_capture"":{""file"":""captures/scale-hle.html"",""sha256"":""0e6f77d1f6a7e8f988ef38515a488f1d01d0db8f4608e1e4ca6ac3d0cf065b5c"",""retrieved_at"":""2026-09-05T11:02:11.307Z""},""reported_model_name"":""Fable 5.1 (xhigh)"",""contamination_warning"":""Potential contamination warning: This model was evaluated after the public release of HLE, allowing model builder access to the prompts and solutions."",""reported_ci95_half_width"":2,""aggregate_count_compatible"":false,""uncertainty_interpretation"":""Published 95% CI divided by 1.96 as an approximate normal SE; rounded score/CI do not establish an exact denominator or invalid condition."",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""scale-hle-leaderboard-2025"",""evidence_urls"":[""https://labs.scale.com/leaderboard/humanitys_last_exam"",""https://github.com/centerforaisafety/hle""],""applied_fields"":[],""cohort_rule_id"":""scale-hle-no-tools"",""protocol_status"":""applied""},""count_likelihood_not_assumed"":true,""evaluated_question_count_provided"":false,""exact_benchmark_revision_provided"":false}",,2026-09-04T20:17:56.561Z
5b6d253c-7f23-4127-adfb-feaa47a6a480,grok-4-fast,hle-no-tools,vendor-model-cards,20,percent,self_report,,,,,,,,,,,false,true,,,,,,,,,,,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,680d00a29eb73b3a27189cccd1551b63b064b499dc8acd9aad94ac583f022328,,,,,2025-09-19,https://x.ai/news/grok-4-fast,"{""notes"":""Labeled \""HLE (no tools)\"", Pass@1 on xAI's own announcement page."",""manual_file"":""manual/results/vendor-google-xai-meta.yaml"",""sample_only"":false,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://x.ai/news/grok-4-fast""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T18:50:05.813Z
2e9fae5e-a073-499c-98d4-8b9245355f3b,gpt-5-mini,frontiermath-v2-tiers-1-3,epoch,0.18245614,fraction,independent,0.022917941,,,v2-tiers-1-3,2.0.0,SrVpkvKRweaBHSVwPLAhBQ,epoch:SrVpkvKRweaBHSVwPLAhBQ,independent,epoch,epoch-frontiermath-v2,false,true,,,,se,0.022917941277334045,item,,,,,"{""dataset"":""private"",""statistic"":""mean_accuracy"",""task_version"":""2.0.0"",""reasoning_effort"":""low"",""epoch_model_version"":""gpt-5-mini-2025-08-07_low""}",601da7f42a625605e71ec49a7b0a04aec1c36f9130e9e6cd83350a7432aff590,0a2d7a79414b7ebd81222133dfd27e1cfa297bf9c0f6f96054736465f3cc5df6,Epoch FrontierMath Python and submit_answer harness,common,low,python-submit-answer,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and benchmark revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FSrVpkvKRweaBHSVwPLAhBQ.eval"",""started_at"":""2026-08-27T17:53:29.000Z"",""epoch_run_id"":""SrVpkvKRweaBHSVwPLAhBQ"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""source_model_name"":""GPT-5 mini (low)"",""reported_standard_error"":0.022917941277334045,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-04T21:50:59.953Z
725da553-2390-4499-8042-166cf0a442ab,claude-sonnet-5,terminal-bench-4.0,tbench,12.42,percent,independent,1.5612245,66,,4.0.0,terminal-bench/terminal-bench@4.0.0,8180b9e4-4990-43d0-b906-cd8b43adaaa2,tbench:8180b9e4-4990-43d0-b906-cd8b43adaaa2,independent,tbench,terminal-bench-4.0-leaderboard,false,true,,5,,ci95,"[9.36,15.48]",source,5,,29.102606,6510.3,"{""agent"":""Claude Code"",""reasoning_effort"":""max""}",3be22fe490c0be09a20f556ff409accc3885eeec872a2b1e0554b0515da32345,caeb32e6d370d00b700f0f4145dcb2183e3f967ac1ad6de95d4318837d37831d,Claude Code,native,max,terminal-shell,2026-06-30,https://www.tbench.ai/leaderboard/terminal-bench/4.0,"{""pass_at_2"":0.2045,""pass_at_5"":0.3485,""coverage_audit"":""2026-09-05-agentic"",""leaderboard_id"":""9f966760-00f1-424e-90f5-c964fb6f6091"",""source_capture"":""terminal.html"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""tbench""},""ci95_half_width"":3.06,""upstream_row_id"":""8180b9e4-4990-43d0-b906-cd8b43adaaa2"",""uncertainty_note"":""Reported CI preserved; success counts retained in metadata so a rounded accuracy is not assigned an invented binomial count."",""reported_n_trials"":330,""audit_candidate_id"":""agentic-dab61bfd0d85f5f3c3b2"",""reported_successes"":41,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.tbench.ai/leaderboard/terminal-bench/4.0""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
ac908794-ba09-417d-8cfe-68f971c9227f,claude-sonnet-4.6,simpleqa-verified-epoch-anti-abstention-v1-0-0,epoch,0.355,fraction,independent,0.015139491,,,epoch-anti-abstention-1.0.0,,LJyKf8Xy4dymxNHbGLwNdA,epoch:LJyKf8Xy4dymxNHbGLwNdA,independent,epoch,epoch-simpleqa-anti-abstention-v1-0-0,false,true,,,,se,0.015139491543780595,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""reasoning_effort"":""high"",""epoch_model_version"":""claude-sonnet-4-6_high""}",d959bedc7c0f4a94d9775a07b6e81950889f0c0a549080bf135be9b6330e8e21,2ade989312d35f66d09dc29de3aa1eade99bdcaec68af6b2a1a35fe3ddcaf712,Epoch SimpleQA Verified native accuracy scorer,common,high,none,2026-08-10,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":null,""started_at"":""2026-08-10T22:42:23.000Z"",""epoch_run_id"":""LJyKf8Xy4dymxNHbGLwNdA"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""Claude Sonnet 4.6 (high)"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.015139491543780595,""native_model_release_date"":""2026-02-17"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-0-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
a0f533e0-b549-455e-9069-3235e1e6ea8e,claude-opus-4.7,gpqa-diamond,epoch,0.8636364,fraction,independent,0.024450157,,,diamond-198,,Ju7pUkkwYVj6ugi9Ri5Jjp,epoch:Ju7pUkkwYVj6ugi9Ri5Jjp,independent,epoch,,false,true,,,,se,0.02445015597318985,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.11"",""aci_fit_eligible"":false,""reasoning_effort"":""max"",""epoch_model_version"":""claude-opus-4-7_max"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",2025d5b97283feee04c64ca31a45c8b220d6099243710211bf354e6dad730b69,1456ccd6eb6fae490bdad1acd2aeb2a3d3d1ec7d2a46cc7d6a891f770e6447be,Epoch GPQA Diamond task 1.0.11,common,max,none,2026-08-06,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJu7pUkkwYVj6ugi9Ri5Jjp.eval"",""started_at"":""2026-08-06T22:19:01.000Z"",""epoch_run_id"":""Ju7pUkkwYVj6ugi9Ri5Jjp"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""Claude Opus 4.7 (max)"",""reported_standard_error"":0.02445015597318985,""exact_native_task_version"":""1.0.11"",""native_model_release_date"":""2026-04-16"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
70b815d5-f0f9-4307-80bd-c089e385ec7e,claude-fable-5,vending-bench-2,andonlabs,5018.52,currency,independent,1225.2343,,,2,,vb2:Claude Fable 5 - Low,andonlabs:vb2:Claude Fable 5 - Low,independent,andonlabs,,false,true,,5,,se,1225.2342459831914,run,5,,,,"{""custom_tools"":false,""reasoning_effort"":""low"",""source_model_configuration"":""Claude Fable 5 - Low""}",f0bae1c0672faef92a140194aa7b368562e96982a9d4c0ff696c7aa6f7f78e35,44787e088cd0cd71b33c3b3d0a6c8d5eb288c5c00aa9bdbc2709e76f8eafa905,Vending-Bench 2,common,low,,2026-09-05,https://andonlabs.com/evals/vending-bench-2,"{""notes"":""Arithmetic mean final balance, including losses. Native final_value_sem is standard error of the mean; node module tooltip confirms actual num_final_values runs. Not Arena, geometric mean, or maximum effort selected by score."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""vending-data.js"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""andonlabs""},""source_data_url"":""https://andonlabs.com/_app/immutable/chunks/BjWiPmQ5.js"",""audit_candidate_id"":""agentic-e4e59a216edddd7feba4"",""reported_num_epochs"":5,""source_configuration"":""Claude Fable 5 - Low"",""reported_final_value_std"":2739.7070623791146,""reported_num_final_values"":5,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://andonlabs.com/evals/vending-bench-2""],""applied_fields"":[],""protocol_status"":""missing""},""reported_final_value_ci95_half_width"":2401.4591221270553}",,2026-09-05T17:44:52.717Z
18c6b8d7-f333-42a8-8a5a-db462e7cdc8f,minimax-m3,swe-rebench,swe-rebench,47.207207,percent,independent,1.1252248,111,,window-2026-05-15-2026-07-01,,1778803200000:1782864000000:MiniMax M3__tools,swe-rebench:1778803200000:1782864000000:MiniMax M3__tools,independent,swe-rebench,,false,true,,5,,se,1.125224864576288,run,5,,0.954521,,"{""language"":""all"",""agent_version"":""tools"",""task_window_end"":""2026-07-01"",""task_window_start"":""2026-05-15""}",85c87032071f995d25806d0ccf89896df33e02f61631b3e7f408fedb0f6e6019,79bcfed05a897cfbe8c2343c18f768ecd137fda6db047d190aeaf6a6c178dc9c,SWE-rebench ReAct tools,common,,terminal-tools,2026-09-05,https://swe-rebench.com/leaderboard,"{""notes"":""Current common displayed 111-task cohort. Source labels SEM. Harness commit and V1/V2 release identity not reported; window preserved explicitly."",""pass_at_5"":69.36936936936937,""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""swe-rebench.html"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""swe-rebench""},""source_model_id"":""MiniMax M3__tools"",""task_window_key"":""1778803200000:1782864000000"",""audit_candidate_id"":""agentic-6a44342f69ca694ab725"",""average_total_tokens"":13869459.315315315,""source_model_release"":""2026-05-31"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://swe-rebench.com/leaderboard""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
